Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
409698,30-11-2020 00:12,3.4879E+14,fraud_Lockman Ltd,grocery_pos,115.79,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,a050eb216c68abf49fc84f65f15af56e,1385770347,40.226091,-99.140165,0
439206,06-12-2020 15:27,3.02906E+13,fraud_Ziemann-Waters,health_fitness,38.49,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,03-09-1961,6d41e31e318cdf6043ae10e89d875bc3,1386343664,35.832241,-88.10228,0
322168,22-10-2020 00:01,3.4232E+14,"fraud_Heller, Gutmann and Zieme",grocery_pos,99.42,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,23-05-1978,fbb92bca678638131946428e4df1ec4b,1382400096,41.946864,-75.559497,0
41711,05-07-2020 22:11,3.00115E+13,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,39.82,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,14-10-1971,570a76a80e68f6fc8615b0afb55e2cae,1373062305,41.749373,-74.017744,0
456622,09-12-2020 20:24,4.22371E+18,"fraud_Cole, Hills and Jewess",home,80.15,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30-05-1974,d844b4b5a3ae4ae40efb45359c183438,1386620646,38.706281,-83.751789,0
542538,28-12-2020 22:02,3.76028E+14,fraud_Larson-Moen,entertainment,82.82,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,6e358656db4735375fb275f078de04e8,1388268179,39.04004,-92.985564,0
295760,11-10-2020 01:02,3.5608E+15,"fraud_Morissette, Weber and Wiegand",grocery_net,41.87,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,62158885eb8cf6c11b9c1492d1b83dc3,1381453352,46.857845,-100.492798,0
11768,24-06-2020 23:05,4.87402E+15,fraud_Wilkinson LLC,personal_care,4.34,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,9b03d3035abc2f5662c6517e0800c109,1372115158,44.594663,-121.769764,0
289549,07-10-2020 15:24,3.5338E+15,fraud_Cartwright PLC,kids_pets,95.23,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,7fc9cb39480ff93c87be30b8c35fa96e,1381159467,40.067677,-98.086406,0
249423,20-09-2020 15:44,3.55363E+15,"fraud_Little, Gutmann and Lynch",shopping_net,4.43,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01-09-1984,3a43bcb8ecf247a6416bcfa2497bc247,1379691848,48.406953,-122.687975,0
95258,24-07-2020 15:30,6.01133E+15,fraud_Beier-Hyatt,shopping_pos,18.99,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",01-09-1971,af5a985dc68271b7b140e644cfb04bb2,1374679857,36.991604,-96.116123,0
22246,29-06-2020 01:23,3.70877E+14,fraud_Ortiz Group,grocery_net,138.85,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06-03-1984,7b697c0c1fb5e0041a23ce35518078d1,1372469021,35.830352,-80.79504,0
174297,21-08-2020 14:43,3.59801E+15,fraud_Medhurst PLC,shopping_net,126.23,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,07-10-1993,ba1321416dbcba2867456b1bc43f901e,1377096225,36.39357,-76.90587,0
88551,21-07-2020 16:50,4.92638E+15,fraud_Hammes-Beatty,kids_pets,53.02,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,07-06-1977,e3573d21dbec40a9e530833d68b04f4c,1374425448,37.068026,-91.166627,0
340899,30-10-2020 15:44,1.80065E+14,"fraud_Walter, Hettinger and Kessler",personal_care,53.61,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,30-03-1967,fe5f3e19154aac8d501108899e790a55,1383147842,38.134467,-85.711703,0
174013,21-08-2020 12:19,4.68274E+15,fraud_Gottlieb Group,kids_pets,58.24,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",18-12-1961,aff117983ad4657d5c5945f041073231,1377087596,39.218588,-93.017495,0
74232,17-07-2020 04:20,1.80085E+14,fraud_Parisian and Sons,gas_transport,88.86,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18-01-1970,784d46e450f675544607e31d4c14e505,1374034834,29.681324,-97.310729,0
263423,26-09-2020 21:18,4.90885E+15,fraud_Boyer PLC,shopping_net,494.63,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24-07-1992,f5bd41e60a18bc8fc8ccd4597292e903,1380230334,32.29109,-96.270684,0
478866,14-12-2020 20:55,3.72382E+14,fraud_Erdman-Schaden,personal_care,136.09,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,21-01-1966,27ad5d54776c782c763986159b3536f2,1387054510,41.097727,-74.826089,0
232207,13-09-2020 05:20,4.0666E+12,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,26.21,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,07-03-1931,264b86c67963990b57a518dfa044da22,1379049624,37.67902,-82.64967,0
168488,18-08-2020 21:34,4.22035E+12,fraud_Champlin-Casper,home,31.35,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,20-01-1960,5fd4d55790e724381099211ac7192e8c,1376861687,42.586431,-83.470988,0
66744,14-07-2020 04:35,3.48379E+14,fraud_Grimes LLC,entertainment,22.84,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,23-01-1957,6dbf6338d3db46f561f8bd7223628be7,1373776558,27.519003,-80.940524,0
202446,31-08-2020 13:15,6.01115E+15,"fraud_Konopelski, Schneider and Hartmann",food_dining,33.83,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",04-10-1991,b912099010a4a0bfd0eee1513d4377e8,1377954958,37.887137,-122.334185,0
71197,15-07-2020 16:13,4.64226E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.53,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23-04-1987,116debd7f729489d9c02039e296acddd,1373904793,39.550806,-110.446925,0
272105,29-09-2020 20:17,5.58056E+15,fraud_Kulas Group,health_fitness,81.5,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,21-06-1990,7ab320ff1624e61015ac5d5f84dacb42,1380485865,39.545171,-80.552194,0
483163,15-12-2020 15:09,4.6404E+12,"fraud_Turcotte, Batz and Buckridge",health_fitness,26.71,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,13-06-1951,7f8c1ee3a43dd41a209097977992dd48,1387120188,30.142782,-91.049452,0
48254,07-07-2020 14:46,3.0371E+13,"fraud_Reinger, Weissnat and Strosin",food_dining,25.05,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",31-01-1961,1701de1bd2811676c65944585af9da0c,1373208406,37.979862,-89.634649,0
502455,20-12-2020 13:51,3.53581E+15,fraud_Bode-Schuster,kids_pets,46.94,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,09-01-1980,8651a041bffed8bc3069f0287f9cb34e,1387547460,40.185876,-88.068747,0
362899,09-11-2020 07:19,3.5492E+15,fraud_Kihn Inc,shopping_pos,4.06,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,02-04-1933,cd581d4c43c564245bf27adf70a12bd4,1383981576,43.266686,-70.672369,0
217428,06-09-2020 17:37,4.86131E+18,"fraud_Quitzon, Green and Bashirian",shopping_pos,6.87,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16-12-1977,23624ae0184d66ee614225811f53cd33,1378489042,29.464094,-90.713415,0
163732,17-08-2020 17:01,4.0666E+12,fraud_Connelly-Carter,home,28.79,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,07-03-1931,6110d4eed8d8c60b1d6ce95bb60bf33f,1376758919,38.500988,-83.261593,0
92451,23-07-2020 09:40,3.5239E+15,fraud_DuBuque LLC,grocery_pos,75.52,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",09-11-1990,ce0962211e9d473589419d4577599dab,1374572446,40.454635,-74.343855,0
339066,29-10-2020 15:16,4.61005E+15,"fraud_Schaefer, Fay and Hilll",entertainment,76.73,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,08-07-1989,ce1a488f3c9c119161f3af5c03634b1b,1383059780,41.69166,-79.947378,0
434320,05-12-2020 14:37,3.01318E+13,"fraud_Crist, Jakubowski and Littel",home,62.9,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",22-04-1994,4c7acbe8530b16ac248aef930a4dacfe,1386254242,36.198808,-85.079347,0
226019,09-09-2020 23:29,5.77589E+11,fraud_Yost-Rogahn,personal_care,69.29,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,23-10-1997,c1597c65900d5aa98c7650d3fb09e8d9,1378769346,40.949602,-79.97885,0
68544,14-07-2020 16:30,6.5504E+15,"fraud_Daugherty, Pouros and Beahan",shopping_pos,243.67,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,31-08-1984,922da6cbf390b80f8aa17896f0de4388,1373819444,26.356641,-83.028687,0
326134,24-10-2020 06:43,4.71656E+15,"fraud_Lind, Huel and McClure",gas_transport,67.37,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,df8d4d3e0307004a4fb040deaefc8cc2,1382597024,49.009481,-111.90569,0
153915,14-08-2020 06:18,3.78279E+14,fraud_Abbott-Rogahn,entertainment,5.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",06-04-1964,7a74a97b03f92eed4de7c9f589039207,1376461095,44.654111,-123.965894,0
364723,09-11-2020 19:36,4.50992E+15,fraud_Deckow-Dare,food_dining,9.06,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,28-03-1972,be7da768abaa4ebdc7e1a98aa125a60f,1384025819,42.892225,-97.479914,0
434168,05-12-2020 13:55,1.80085E+14,fraud_Kuphal-Toy,food_dining,83.56,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,08-12-1985,28104e4a416f9676f5ceee5926de69f3,1386251703,39.547216,-90.169981,0
275121,01-10-2020 14:43,4.76727E+15,"fraud_Windler, Goodwin and Kovacek",home,53.7,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,19-06-1961,26522d7ae3755d91643d0ae0ec009186,1380638625,40.897674,-75.602741,0
32359,02-07-2020 06:21,4.97353E+18,fraud_Parisian and Sons,gas_transport,73.03,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,27-09-1965,7fc1cb0f5b1b801b61418460685ab24a,1372746063,36.619838,-93.270252,0
473,21-06-2020 14:57,4.56189E+12,fraud_Cartwright PLC,kids_pets,94.2,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,10-02-1968,3e7b542501c179218147650048d4971f,1371826639,39.294812,-86.289134,0
351762,03-11-2020 19:03,4.60707E+15,fraud_Predovic Inc,shopping_net,10.07,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21-03-1985,2af8afaf6a7d3412461e207c283f5c97,1383505396,35.807579,-96.539242,0
501531,20-12-2020 09:27,3.75849E+14,fraud_Mraz-Herzog,gas_transport,56.33,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,15-12-1943,b654fcccdbcc75cf43e5aeeb599f6169,1387531630,30.924908,-97.391482,0
54476,10-07-2020 05:37,4.25407E+15,fraud_Hills-Witting,shopping_net,45.37,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,02-05-1956,2076d46c52bb2ce463f94ff4cddbb13e,1373434664,42.173039,-77.080444,0
285052,05-10-2020 20:26,4.64685E+18,"fraud_Langosh, Wintheiser and Hyatt",food_dining,63.04,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25-06-1990,dac2cfd2418034edbbfd8eae545aa2eb,1381004803,41.195594,-72.391305,0
45300,06-07-2020 19:41,6.01189E+15,fraud_Marvin-Lind,personal_care,62.53,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31-07-1975,b0db1a80f1ad4708b3b1a2ac5106f49d,1373139694,40.57551,-104.195159,0
355051,05-11-2020 16:22,3.01031E+13,fraud_Spencer PLC,entertainment,160.19,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,26-10-1987,48cc3c14c2311bf9999bdf34407137a4,1383668535,40.918697,-77.79125,0
103092,27-07-2020 09:12,3.56384E+15,fraud_Bailey-Morar,grocery_pos,53.82,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),17-07-1977,a4ca0613a6dd55ef7cd9ecee407c7bad,1374916334,45.544161,-122.743435,0
241609,16-09-2020 13:55,6.01154E+15,fraud_Bednar PLC,kids_pets,19.92,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",09-08-1972,386ea4a5ca453d368ef3c62131ac03b6,1379339752,37.999304,-79.348154,0
125729,03-08-2020 23:58,3.59293E+15,"fraud_Kilback, Nitzsche and Leffler",travel,9.01,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,29-06-1935,1ae3b56cc8af5380bbdaa782a26495c6,1375574290,44.062277,-92.838456,0
62032,12-07-2020 23:07,4.18981E+12,fraud_Cole PLC,grocery_pos,96.01,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,03-02-1998,767d9cb4de5bb83809e83a28f677c60c,1373670474,32.989979,-86.89091,0
496280,19-12-2020 00:55,4.63496E+15,fraud_Prohaska-Murray,gas_transport,83.03,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",26-12-1973,9c97dfb1a4fcceeb40b19c3b8f372029,1387414543,41.778236,-96.020234,0
127186,04-08-2020 11:25,3.53472E+15,fraud_Kuphal-Bartoletti,misc_net,9.76,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,13-09-1984,73d18afdb9c9340379c4c1597109f3b0,1375615528,37.111106,-90.060602,0
533826,27-12-2020 12:56,1.80085E+14,"fraud_Mante, Luettgen and Hackett",health_fitness,59.68,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,08-12-1985,49e33fc7cedcc24f21946d59b8ee5ce3,1388148994,40.028364,-89.643524,0
34055,03-07-2020 01:21,3.04282E+13,fraud_Murray-Smitham,grocery_pos,86.19,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,02-07-1982,3fb648d5e0603692702174d9fc3c9d13,1372814476,39.44087,-75.885521,0
475301,14-12-2020 08:47,3.56788E+15,"fraud_Herman, Treutel and Dickens",misc_net,46.51,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14-08-1958,dc04f7a4dc7d1ec41d46b06af65c822f,1387010856,43.403144,-75.20939,0
366337,10-11-2020 07:49,2.25623E+15,"fraud_Tillman, Dickinson and Labadie",gas_transport,85.5,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,11-04-1948,7f3e9f028f860720b423897e5492b63c,1384069755,42.651084,-72.946689,0
377086,15-11-2020 15:35,6.30442E+11,"fraud_Koss, Hansen and Lueilwitz",home,17.23,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26-07-1965,cf3bcfaade8ddbdf064ac48793ed4885,1384529715,32.191464,-99.31538,0
421428,01-12-2020 21:00,4.89042E+18,fraud_Breitenberg-Hermiston,kids_pets,12.8,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,49d56185f6765bd25840f1521e9600ee,1385931610,39.482629,-121.949299,0
27042,30-06-2020 06:44,3.53852E+15,"fraud_Douglas, Schneider and Turner",shopping_pos,1.85,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,15-09-1965,7e9bc0f282d47e5ff5176ff25b8f873e,1372574648,42.541678,-83.795942,0
517886,23-12-2020 00:38,2.25206E+15,fraud_Spencer-Runolfsson,misc_pos,37.05,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,19-08-1991,4a580ff9e6519897a4fb39c92e1d576c,1387759126,44.790495,-90.210648,0
468886,13-12-2020 04:57,4.50914E+15,fraud_Bins-Rice,gas_transport,49.71,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12-07-1926,f7681549953b7e0b45df47d8666a5ead,1386910675,32.430352,-81.383759,0
222253,08-09-2020 07:03,4.89042E+18,"fraud_Rowe, Batz and Goodwin",grocery_pos,72.58,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,6e79a1ca2bed58cc9d4bacca3776f965,1378623799,39.181658,-121.037698,0
462050,11-12-2020 11:41,3.85805E+13,fraud_Hills-Witting,shopping_net,88.28,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13-05-1968,deebfe753ef46cbdcaa2c45801310e87,1386762061,49.416771,-102.862183,0
405285,28-11-2020 01:45,4.71083E+18,fraud_Boyer-Reichert,shopping_net,3.58,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,04-01-1964,d4279b1ad67bb2be158e368fc0a18cb5,1385603159,49.395608,-108.409359,0
353675,04-11-2020 19:41,4.17069E+15,fraud_Boyer PLC,misc_pos,118.78,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,10-05-1993,e2c97a1f43bb1fcddf56d5e859438f7f,1383594089,35.133624,-97.95256,0
298501,12-10-2020 00:48,6.0114E+15,"fraud_Reilly, Heaney and Cole",gas_transport,56.78,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14-10-1973,a8b4822b986ef57665c6f29c63f0de31,1381538937,43.025829,-72.461636,0
384757,18-11-2020 04:53,3.67227E+13,fraud_Cummings LLC,gas_transport,39.35,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,321908789e24179512386d7596e740a2,1384750387,34.191799,-111.262112,0
116510,01-08-2020 08:23,4.06058E+15,fraud_Jast Ltd,shopping_net,7.26,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,14-11-1948,222a9478258e281d453b636bdcd60115,1375345411,38.557552,-95.455003,0
504673,20-12-2020 21:52,2.34825E+15,"fraud_Kihn, Brakus and Goyette",personal_care,56.16,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,02-02-1946,0c6ae44d844cc700996062d07ef6c21d,1387576326,43.095812,-79.527347,0
8178,23-06-2020 14:59,3.56418E+15,fraud_Bechtelar-Rippin,food_dining,5.31,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),04-03-1962,e7dfcbd18aaddad1d746a3c924f868b1,1371999587,40.737173,-81.47906,0
299446,12-10-2020 09:56,4.8004E+15,fraud_Bernhard Inc,gas_transport,56.64,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,c44d545d07c9ccf75415fb93c4f02425,1381571778,40.968362,-96.52537,0
59968,12-07-2020 10:24,3.56268E+15,fraud_Friesen-Stamm,gas_transport,68.92,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,06-12-1962,73a8b2f636a8ebae87305c0894081fa1,1373624684,38.04068,-76.62533,0
379753,16-11-2020 13:56,5.81686E+11,fraud_Terry Ltd,home,36.7,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28-07-1973,f628f9138c9a1f3b56aef85d3974ab51,1384610178,42.250068,-79.980045,0
169401,19-08-2020 06:55,6.0111E+15,fraud_Kuvalis Ltd,gas_transport,57.2,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,02-09-1985,84c1c55923319a9907e6a3dd48fa3fab,1376895314,36.810934,-79.390464,0
151994,13-08-2020 09:11,3.54008E+15,"fraud_Reilly, Heaney and Cole",gas_transport,39.47,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,d1bd8b53910fbf4b3ac1605e5d5ce395,1376385099,44.016778,-92.441707,0
153811,14-08-2020 04:54,4.01811E+18,fraud_Schamberger-O'Keefe,grocery_pos,121.68,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",15-04-1935,3184c7dc0e20a385e1ff3fd865fc9183,1376456082,40.226006,-74.011296,0
380789,16-11-2020 20:22,4.17069E+15,fraud_O'Connell-Ullrich,home,103.85,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,10-05-1993,3c33e8c88e4b3da3d6f95ee4b3356d10,1384633357,36.544532,-97.77314,0
157184,15-08-2020 17:29,3.55151E+15,fraud_Bernier and Sons,kids_pets,30.87,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",15-07-1947,d7405ea01f5218aff4695c0dcfe4dc6f,1376587793,38.06801,-86.575901,0
455633,09-12-2020 13:41,2.13157E+14,fraud_Kilback and Sons,entertainment,18.13,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,dd828706b5ca827b7a28882ddcc713ae,1386596481,34.854624,-119.013087,0
150965,12-08-2020 19:48,4.86131E+18,fraud_Klein Group,entertainment,51.54,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16-12-1977,be0b156c839cc5382789f8ef9e72e8e1,1376336895,29.265626,-91.336704,0
237678,14-09-2020 23:33,6.53844E+15,fraud_Fritsch and Sons,health_fitness,90.34,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22-09-1997,91610a05db034099cd77f2c7bf522c18,1379201591,42.128104,-79.185191,0
481119,15-12-2020 06:28,4.22622E+18,"fraud_Huel, Hammes and Witting",grocery_pos,230.43,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.092,12349,Field trials officer,08-07-1985,3c864f9693faae601754628144a24263,1387088906,38.904537,-84.721822,0
345253,01-11-2020 16:41,5.71365E+11,fraud_Effertz LLC,entertainment,54.95,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",12-07-1995,0e462f161dbee369cad2ff51eb153834,1383324095,45.249916,-85.752896,0
116261,01-08-2020 04:52,4.31213E+18,"fraud_Goldner, Kovacek and Abbott",grocery_pos,42.01,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,12-06-1977,5c68c9c116cb4099d95f08e3d7b8fded,1375332740,39.669974,-77.449472,0
504724,20-12-2020 22:02,6.01111E+15,fraud_Parker-Kunde,personal_care,64.83,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08-02-1983,e8220a01efd606f4a0d17b31a80d07d8,1387576946,33.492272,-77.951452,0
189671,26-08-2020 13:27,6.01144E+15,fraud_Little-Gleichner,travel,3.82,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08-04-1993,5b3c4b7f0a98e5f93308f0e31a306108,1377523642,33.646322,-90.801836,0
480772,15-12-2020 04:43,4.87378E+15,fraud_Ortiz Group,grocery_net,40.99,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10-03-1974,abd61f709925f29518ad72d2156e53fc,1387082599,47.57565,-122.230312,0
483362,15-12-2020 15:49,4.68726E+12,fraud_Jewess LLC,shopping_pos,9.2,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,28-04-1977,55f63682ec50629338cac1b2eb814199,1387122571,43.010564,-95.993685,0
